date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:42	3770/3770	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:88c118ca69c07d5c0d8319b615e4c59a	https://oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag)
22:06:43	107996/107996	---MCZ	200	added ('OK')	text/html	etag:cacheable:e39b4aa96fdb29085a93c2b894b71ccf	https://oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag-beige	/Users/kenhung/tt/tttt/oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag-beige.html	(from https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-beige)
22:06:44	3790/3790	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:726ce6a4d97a1369cfa8d1a68542df6b	https://oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag-beige.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/handwoven-drawstring-mini-bucket-bag-beige.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-beige)
22:06:45	148440/148440	---MCZ	200	added ('OK')	text/html	etag:cacheable:66c80fab8a261c4e794e4de8637c8f68	https://oldiesoldies.com/products/flower-coin-case	/Users/kenhung/tt/tttt/oldiesoldies.com/products/flower-coin-case.html	(from https://oldiesoldies.com/collections/jute-bags/products/flower-coin-case)
22:06:46	4752/4752	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:df74cbcc8d398198b21674fccbf51383	https://oldiesoldies.com/products/flower-coin-case.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/flower-coin-case.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/flower-coin-case)
22:06:47	72625/72625	---MCZ	200	added ('OK')	text/html	etag:cacheable:060c1796b4b5b39102ca5507d06cdcd2	https://oldiesoldies.com/products/jute-striped-string-bag-large	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-striped-string-bag-large.html	(from https://oldiesoldies.com/collections/jute-bags/products/jute-striped-string-bag-large)
22:06:48	1521/1521	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:08f1eb19d9069b31559ec7aec16f287d	https://oldiesoldies.com/products/jute-striped-string-bag-large.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-striped-string-bag-large.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/jute-striped-string-bag-large)
22:06:49	79148/79148	---MCZ	200	added ('OK')	text/html	etag:cacheable:94fd2521211b5d2b0e70df473539348d	https://oldiesoldies.com/products/stripped-pattern-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/stripped-pattern-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/stripped-pattern-jute-bag)
22:06:50	1775/1775	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e20c9655ecbbd73caf728a1d8ab5f0e4	https://oldiesoldies.com/products/stripped-pattern-jute-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/stripped-pattern-jute-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/stripped-pattern-jute-bag)
22:06:51	86101/86101	---MCZ	200	added ('OK')	text/html	etag:cacheable:b74872ef99724e804b291a645a415198	https://oldiesoldies.com/products/striped-jute-market-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/striped-jute-market-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/striped-jute-market-bag)
22:06:52	2109/2109	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:de3835a2081d9a07bf96b22ca14b6aac	https://oldiesoldies.com/products/striped-jute-market-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/striped-jute-market-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/striped-jute-market-bag)
22:06:53	97869/97869	---MCZ	200	added ('OK')	text/html	etag:cacheable:8b2e12fd6d65179084162c590af1154c	https://oldiesoldies.com/products/strapped-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/strapped-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/strapped-jute-bag)
22:06:54	1631/1631	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bca1823ca79f1fb77545b0de2bf0aeb7	https://oldiesoldies.com/products/strapped-jute-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/strapped-jute-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/strapped-jute-bag)
22:06:55	98122/98122	---MCZ	200	added ('OK')	text/html	etag:cacheable:11e970c3776d4ec0c3c27d703dc6caa0	https://oldiesoldies.com/products/round-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/round-jute-bag)
22:06:56	1724/1724	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:54a25223c4240a53f9a59bfb2113146c	https://oldiesoldies.com/products/round-jute-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-jute-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/round-jute-bag)
22:06:57	80400/80400	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d02139823934d83192875e6b4f08b3d	https://oldiesoldies.com/products/nerdy-duck-from-nepal	/Users/kenhung/tt/tttt/oldiesoldies.com/products/nerdy-duck-from-nepal.html	(from https://oldiesoldies.com/collections/jute-bags/products/nerdy-duck-from-nepal)
22:06:58	2659/2659	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:cedbb1ffba14e04787d873e2c09db08a	https://oldiesoldies.com/products/nerdy-duck-from-nepal.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/nerdy-duck-from-nepal.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/nerdy-duck-from-nepal)
22:06:59	74764/74764	---MCZ	200	added ('OK')	text/html	etag:cacheable:a85dfca2e11627fe28c658bc83d276df	https://oldiesoldies.com/products/fat-cat-from-nepal	/Users/kenhung/tt/tttt/oldiesoldies.com/products/fat-cat-from-nepal.html	(from https://oldiesoldies.com/collections/jute-bags/products/fat-cat-from-nepal)
22:07:00	952/952	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d16afc02a5c2fab03ec04a14bec2ad67	https://oldiesoldies.com/products/fat-cat-from-nepal.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/fat-cat-from-nepal.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/fat-cat-from-nepal)
22:07:01	84506/84506	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e5e07537328eb16ee87f85b18b6ce82	https://oldiesoldies.com/collections/select?page=4	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/selectfdb0.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:02	81869/81869	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:17a6a0326ef722a6a703b1636dcd30c7	https://oldiesoldies.com/collections/select.oembed?page=3	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select9ba9.oembed	(from https://oldiesoldies.com/collections/select?page=3)
22:07:03	82944/82944	---MCZ	200	added ('OK')	text/html	etag:cacheable:88261c0ad9338d3103a8f5ce57cdaa70	https://oldiesoldies.com/collections/select/products/000brown-copper-turquoise-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000brown-copper-turquoise-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:04	75730/75730	---MCZ	200	added ('OK')	text/html	etag:cacheable:77085b0b3a0127b070676bc1f278a141	https://oldiesoldies.com/collections/select/products/000gold-plated-925-silver-pearl-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000gold-plated-925-silver-pearl-ring.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:05	73467/73467	---MCZ	200	added ('OK')	text/html	etag:cacheable:6af4a0986c0dc131e3b88a4d5cd76b60	https://oldiesoldies.com/collections/select/products/000wavy-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000wavy-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:06	75449/75449	---MCZ	200	added ('OK')	text/html	etag:cacheable:dba64c50b53164704df90b03532634f3	https://oldiesoldies.com/collections/select/products/000prehnite-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000prehnite-ring.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:07	155198/155198	---MCZ	200	added ('OK')	text/html	etag:cacheable:20688c25375c3bb2bae3490660eaac8e	https://oldiesoldies.com/collections/select/products/000dress2	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000dress2.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:08	149026/149026	---MCZ	200	added ('OK')	text/html	etag:cacheable:ffb6c7114365bc35025d530d6489dd16	https://oldiesoldies.com/collections/select/products/000top	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000top.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:09	159872/159872	---MCZ	200	added ('OK')	text/html	etag:cacheable:24aa44be8bc23aef458605b761049542	https://oldiesoldies.com/collections/select/products/000shirt	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/000shirt.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:10	162132/162132	---MCZ	200	added ('OK')	text/html	etag:cacheable:c1d0a4d911847422f669ddb20ef29d50	https://oldiesoldies.com/collections/select/products/dress	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/dress.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:11	148087/148087	---MCZ	200	added ('OK')	text/html	etag:cacheable:746e37aa21a40fdfe29e2cb6fb21abc3	https://oldiesoldies.com/collections/select/products/dotty-check-hand-block-printed-tunic	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/dotty-check-hand-block-printed-tunic.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:12	135376/135376	---MCZ	200	added ('OK')	text/html	etag:cacheable:71f651e82c478c3c6b097747549acdef	https://oldiesoldies.com/collections/select/products/powder-kota-doria-a-line-wrap-dress	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/powder-kota-doria-a-line-wrap-dress.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:13	125609/125609	---MCZ	200	added ('OK')	text/html	etag:cacheable:a984ccadd2da67574d301fe56154caa8	https://oldiesoldies.com/collections/select/products/dot-floral-hand-embroidered-layer-top	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/dot-floral-hand-embroidered-layer-top.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:14	161190/161190	---MCZ	200	added ('OK')	text/html	etag:cacheable:9d8754921cff55c8425ca8766862bfaf	https://oldiesoldies.com/collections/select/products/sheer-double-layer-organza-camisole	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/sheer-double-layer-organza-camisole.html	(from https://oldiesoldies.com/collections/select?page=3)
22:07:15	72038/72038	---MCZ	200	added ('OK')	text/html	etag:cacheable:858a50ba81caec47f3b6f4296d06493b	https://oldiesoldies.com/products/turquoise-925-silver-ring-thinner	/Users/kenhung/tt/tttt/oldiesoldies.com/products/turquoise-925-silver-ring-thinner.html	(from https://oldiesoldies.com/collections/select/products/turquoise-925-silver-ring-thinner)
22:07:15	1051/1051	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b46ecb4a618a34646c7e8d83b1abc9d6	https://oldiesoldies.com/products/turquoise-925-silver-ring-thinner.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/turquoise-925-silver-ring-thinner.oembed	(from https://oldiesoldies.com/collections/select/products/turquoise-925-silver-ring-thinner)
22:07:17	78827/78827	---MCZ	200	added ('OK')	text/html	etag:cacheable:d063daef0dbe5be77babbfefc8d5ad80	https://oldiesoldies.com/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac.html	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac)
22:07:18	777/777	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:71d0446aea84ccba711485283f8370da	https://oldiesoldies.com/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac.oembed	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac)
22:07:19	74339/74339	---MCZ	200	added ('OK')	text/html	etag:cacheable:1ae8acfed08ff5b93798a747f4244d8b	https://oldiesoldies.com/products/labradorite-925-silver-ring-2	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring-2.html	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-2)
22:07:20	683/683	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9721e4deed78171d3fda83814a955849	https://oldiesoldies.com/products/labradorite-925-silver-ring-2.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring-2.oembed	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-2)
22:07:21	78427/78427	---MCZ	200	added ('OK')	text/html	etag:cacheable:676cba36946a0bb1c2df427c4961d5c2	https://oldiesoldies.com/products/labradorite-925-silver-ring-1	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring-1.html	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-1)
22:07:22	736/736	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:02b10848ebdf7b81284a4056bb614541	https://oldiesoldies.com/products/labradorite-925-silver-ring-1.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring-1.oembed	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-1)
22:07:23	85294/85294	---MCZ	200	added ('OK')	text/html	etag:cacheable:19b81cc1e9d6d7dc3973fc9e910aed48	https://oldiesoldies.com/products/rainbow-moonstone-cubic-zirconia-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rainbow-moonstone-cubic-zirconia-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/rainbow-moonstone-cubic-zirconia-925-silver-ring)
22:07:25	1039/1039	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:afef00d458f38d960e53e29dcd928353	https://oldiesoldies.com/products/rainbow-moonstone-cubic-zirconia-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rainbow-moonstone-cubic-zirconia-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/rainbow-moonstone-cubic-zirconia-925-silver-ring)
22:07:26	84151/84151	---MCZ	200	added ('OK')	text/html	etag:cacheable:9f64538c9d075da0101a8a7b9f2fc870	https://oldiesoldies.com/products/rhodochrosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rhodochrosite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/rhodochrosite-925-silver-ring)
22:07:28	1122/1122	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:442eadcebe1c0ec39e96ca98e0453365	https://oldiesoldies.com/products/rhodochrosite-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rhodochrosite-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/rhodochrosite-925-silver-ring)
22:07:29	79501/79501	---MCZ	200	added ('OK')	text/html	etag:cacheable:c408d0039122934eda33e175b84c8b47	https://oldiesoldies.com/products/picture-jasper-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/picture-jasper-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/picture-jasper-925-silver-ring)
22:07:29	1087/1087	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:82405b367df0db18bd745433631b6f83	https://oldiesoldies.com/products/picture-jasper-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/picture-jasper-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/picture-jasper-925-silver-ring)
22:07:31	1588/1588	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0c9bfa9f1b5b525a6f5dd16411dfa784	https://oldiesoldies.com/products/crystal-drop-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/crystal-drop-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/crystal-drop-925-silver-ring)
22:07:32	74180/74180	---MCZ	200	added ('OK')	text/html	etag:cacheable:23f5958b0bbdb0a9d7be20d08229f1dd	https://oldiesoldies.com/products/labradorite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring)
22:07:33	1044/1044	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:cc76564db068cedd058c558491588f45	https://oldiesoldies.com/products/labradorite-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring)
22:07:34	81798/81798	---MCZ	200	added ('OK')	text/html	etag:cacheable:e59329265418133049bb6f063c461fc3	https://oldiesoldies.com/products/moonstone-925-silver-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/moonstone-925-silver-band-ring.html	(from https://oldiesoldies.com/collections/select/products/moonstone-925-silver-band-ring)
22:07:35	987/987	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:feafee9c9c3da221cb6289d94734611d	https://oldiesoldies.com/products/moonstone-925-silver-band-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/moonstone-925-silver-band-ring.oembed	(from https://oldiesoldies.com/collections/select/products/moonstone-925-silver-band-ring)
22:07:36	85606/85606	---MCZ	200	added ('OK')	text/html	etag:cacheable:d96f210ab5825a7e19b60cb7aaf80400	https://oldiesoldies.com/products/plain-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/plain-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/plain-925-silver-ring)
22:07:37	1170/1170	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bddb72f9e129529134235e8313b37849	https://oldiesoldies.com/products/plain-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/plain-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/plain-925-silver-ring)
22:07:38	81492/81492	---MCZ	200	added ('OK')	text/html	etag:cacheable:72cc94ccff875934d43a8f04b27886d1	https://oldiesoldies.com/products/rhodo-crosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rhodo-crosite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/rhodo-crosite-925-silver-ring)
22:07:38	742/742	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:680b86a05282fcefa323922bdb5ec2ef	https://oldiesoldies.com/products/rhodo-crosite-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rhodo-crosite-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/rhodo-crosite-925-silver-ring)
22:07:40	101193/101193	---MCZ	200	added ('OK')	text/html	etag:cacheable:fc3e1a603d6ed44391ff17b9bf193d6f	https://oldiesoldies.com/collections/vintage?page=4	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintagefdb0.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:41	70822/70822	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:5e516975d6c855c0bfbb32c6b153c2fd	https://oldiesoldies.com/collections/vintage.oembed?page=3	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage9ba9.oembed	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:42	110013/110013	---MCZ	200	added ('OK')	text/html	etag:cacheable:a35a07f9e2ef47e256f7e287a4192675	https://oldiesoldies.com/collections/vintage/products/vintage-belt-19	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-19.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:43	122660/122660	---MCZ	200	added ('OK')	text/html	etag:cacheable:37b18e8f2568e2cd6dcd47da43e02865	https://oldiesoldies.com/collections/vintage/products/vintage-belt-18	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-18.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:44	104740/104740	---MCZ	200	added ('OK')	text/html	etag:cacheable:8751815cafdc58f64210224e2766de48	https://oldiesoldies.com/collections/vintage/products/vintage-belt-16	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-16.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:45	119917/119917	---MCZ	200	added ('OK')	text/html	etag:cacheable:f15c45ce06cb95849c5052f6ebaa5cf6	https://oldiesoldies.com/collections/vintage/products/vintage-belt-15	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-15.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:46	121215/121215	---MCZ	200	added ('OK')	text/html	etag:cacheable:c772f9cd5bfafcbf5cfedd8363481474	https://oldiesoldies.com/collections/vintage/products/vintage-belt-14	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-14.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:47	102475/102475	---MCZ	200	added ('OK')	text/html	etag:cacheable:39730fa65e6e3d4a5b3a8c0cd4b01cab	https://oldiesoldies.com/collections/vintage/products/vintage-mini-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-mini-bag.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:48	111735/111735	---MCZ	200	added ('OK')	text/html	etag:cacheable:76c458bf5c59eab8523c48697ab9b830	https://oldiesoldies.com/collections/vintage/products/vintage-belt-13	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-13.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:49	118239/118239	---MCZ	200	added ('OK')	text/html	etag:cacheable:2b9bae6834b2e27acee6b4b6b7ccf49b	https://oldiesoldies.com/collections/vintage/products/vintage-belt-12	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-12.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:50	141910/141910	---MCZ	200	added ('OK')	text/html	etag:cacheable:a721bc6bba130b98fc5dfef4191b16a5	https://oldiesoldies.com/collections/vintage/products/vintage-deadstock-belt-black	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-deadstock-belt-black.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:51	114103/114103	---MCZ	200	added ('OK')	text/html	etag:cacheable:ceab674e6d8dfc0f7eaa32d5d6ee987f	https://oldiesoldies.com/collections/vintage/products/vintage-2-way-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-2-way-bag.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:52	114524/114524	---MCZ	200	added ('OK')	text/html	etag:cacheable:c91819bd991ee9214c3d97eae46bdc9d	https://oldiesoldies.com/collections/vintage/products/vintage-deadstock-belt	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-deadstock-belt.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:53	110921/110921	---MCZ	200	added ('OK')	text/html	etag:cacheable:1407b9990d36263f5b9aec4e88b46a9d	https://oldiesoldies.com/collections/vintage/products/vintage-belt-11	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-belt-11.html	(from https://oldiesoldies.com/collections/vintage?page=3)
22:07:54	96418/96418	---MCZ	200	added ('OK')	text/html	etag:cacheable:0f1b770bbd30693ff680ceb8a503f02f	https://oldiesoldies.com/products/vintage-belt-30	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-30.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-30)
22:07:55	1699/1699	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:3f924e910e5942a93fce4812a6a692c1	https://oldiesoldies.com/products/vintage-belt-30.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-30.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-30)
22:07:56	119254/119254	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2d44863f28601980b8958428af2f4bd	https://oldiesoldies.com/products/vintage-belt-29	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-29.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-29)
22:07:56	2428/2428	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ae64d3e8f8b817a1ce3c9a902fe094eb	https://oldiesoldies.com/products/vintage-belt-29.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-29.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-29)
22:07:58	111920/111920	---MCZ	200	added ('OK')	text/html	etag:cacheable:2dc00e315a10fbe8a464f1c52dc25f14	https://oldiesoldies.com/products/vintage-belt-28	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-28.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-28)
22:07:59	1564/1564	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:42a9f77c6954fd409a07abbfca57cde6	https://oldiesoldies.com/products/vintage-belt-28.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-28.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-28)
22:08:00	108358/108358	---MCZ	200	added ('OK')	text/html	etag:cacheable:841d7ce24f1642a189919e9b216881b9	https://oldiesoldies.com/products/vintage-belt-27	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-27.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-27)
22:08:01	1775/1775	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9efc3d9f5e9e182c4e9992e1d92b9659	https://oldiesoldies.com/products/vintage-belt-27.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-27.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-27)
22:08:02	113731/113731	---MCZ	200	added ('OK')	text/html	etag:cacheable:c31010c4249804c2bd35d3d62ae6ae13	https://oldiesoldies.com/products/vintage-belt-26	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-26.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-26)
22:08:02	1776/1776	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2af241eb35e20d41ab87c1d881a0d219	https://oldiesoldies.com/products/vintage-belt-26.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-26.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-26)
22:08:04	107349/107349	---MCZ	200	added ('OK')	text/html	etag:cacheable:c93dedc814d58870701083b0dfbfa99b	https://oldiesoldies.com/products/vintage-belt-25	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-25.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-25)
